Area,Year,Standard Deviation
Antarctica,2009,1.344
Antarctica,2009,1.124
Antarctica,2009,1.161
South Africa,2009,0.637
South Africa,2009,0.583
South Africa,2009,0.625
South Africa,2009,0.64
South Africa,2009,0.483
South Africa,2009,0.788
South Africa,2009,0.656
South Africa,2009,0.65
South Africa,2009,0.742
South Africa,2009,0.762
South Africa,2009,0.657
South Africa,2009,0.701
Africa,2009,0.488
Africa,2009,0.483
Africa,2009,0.484
Africa,2009,0.316
Africa,2009,0.341
Africa,2009,0.292
Africa,2009,0.313
Africa,2009,0.303
Africa,2009,0.304
Africa,2009,0.304
Africa,2009,0.314
Africa,2009,0.353
Eastern Africa,2009,0.345
Eastern Africa,2009,0.338
Eastern Africa,2009,0.363
Eastern Africa,2009,0.399
Eastern Africa,2009,0.451
Eastern Africa,2009,0.369
Eastern Africa,2009,0.353
Eastern Africa,2009,0.349
Eastern Africa,2009,0.346
Eastern Africa,2009,0.371
Eastern Africa,2009,0.304
Eastern Africa,2009,0.378
Middle Africa,2009,0.418
Middle Africa,2009,0.506
Middle Africa,2009,0.355
Middle Africa,2009,0.317
Middle Africa,2009,0.291
Middle Africa,2009,0.26
Middle Africa,2009,0.327
Middle Africa,2009,0.295
Middle Africa,2009,0.33
Middle Africa,2009,0.27
Middle Africa,2009,0.301
Middle Africa,2009,0.401
Northern Africa,2009,0.767
Northern Africa,2009,0.804
Northern Africa,2009,0.79
Northern Africa,2009,0.395
Northern Africa,2009,0.506
Northern Africa,2009,0.308
Northern Africa,2009,0.419
Northern Africa,2009,0.312
Northern Africa,2009,0.368
Northern Africa,2009,0.45
Northern Africa,2009,0.624
Northern Africa,2009,0.642
Southern Africa,2009,0.706
Southern Africa,2009,0.624
Southern Africa,2009,0.753
Southern Africa,2009,0.617
Southern Africa,2009,0.409
Southern Africa,2009,0.852
Southern Africa,2009,0.572
Southern Africa,2009,0.61
Southern Africa,2009,0.621
Southern Africa,2009,0.685
Southern Africa,2009,0.585
Southern Africa,2009,0.58
Western Africa,2009,0.915
Western Africa,2009,0.781
Western Africa,2009,0.701
Western Africa,2009,0.498
Western Africa,2009,0.425
Western Africa,2009,0.44
Western Africa,2009,0.446
Western Africa,2009,0.51
Western Africa,2009,0.478
Western Africa,2009,0.424
Western Africa,2009,0.437
Western Africa,2009,0.57
Northern America,2009,0.948
Northern America,2009,1.621
Northern America,2009,1.087
Northern America,2009,0.825
Northern America,2009,0.519
Northern America,2009,0.429
Northern America,2009,0.366
Northern America,2009,0.38
Northern America,2009,0.602
Northern America,2009,0.936
Northern America,2009,0.627
Northern America,2009,1.326
Central America,2009,0.595
Central America,2009,0.52
Central America,2009,0.643
Central America,2009,0.461
Central America,2009,0.325
Central America,2009,0.403
Central America,2009,0.488
Central America,2009,0.385
Central America,2009,0.403
Central America,2009,0.469
Central America,2009,0.566
Central America,2009,0.513
South America,2009,0.263
South America,2009,0.326
South America,2009,0.414
South America,2009,0.418
South America,2009,0.479
South America,2009,0.564
South America,2009,0.495
South America,2009,0.39
South America,2009,0.334
South America,2009,0.335
South America,2009,0.315
South America,2009,0.272
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Central Asia,2009,
Eastern Asia,2009,1.045
Eastern Asia,2009,1.725
Eastern Asia,2009,1.077
Eastern Asia,2009,0.683
Eastern Asia,2009,0.467
Eastern Asia,2009,0.366
Eastern Asia,2009,0.303
Eastern Asia,2009,0.42
Eastern Asia,2009,0.482
Eastern Asia,2009,0.524
Eastern Asia,2009,1.088
Eastern Asia,2009,1.24
Southern Asia,2009,0.962
Southern Asia,2009,1.265
Southern Asia,2009,0.867
Southern Asia,2009,0.796
Southern Asia,2009,0.556
Southern Asia,2009,0.323
Southern Asia,2009,0.247
Southern Asia,2009,0.244
Southern Asia,2009,0.243
Southern Asia,2009,0.524
Southern Asia,2009,0.642
Southern Asia,2009,0.705
South-Eastern Asia,2009,0.567
South-Eastern Asia,2009,0.456
South-Eastern Asia,2009,0.381
South-Eastern Asia,2009,0.349
South-Eastern Asia,2009,0.25
South-Eastern Asia,2009,0.22
South-Eastern Asia,2009,0.2
South-Eastern Asia,2009,0.162
South-Eastern Asia,2009,0.143
South-Eastern Asia,2009,0.178
South-Eastern Asia,2009,0.368
South-Eastern Asia,2009,0.465
Western Asia,2009,1.179
Western Asia,2009,1.261
Western Asia,2009,0.935
Western Asia,2009,0.759
Western Asia,2009,0.572
Western Asia,2009,0.539
Western Asia,2009,0.474
Western Asia,2009,0.568
Western Asia,2009,0.585
Western Asia,2009,0.653
Western Asia,2009,0.934
Western Asia,2009,0.997
Eastern Europe,2009,1.94
Eastern Europe,2009,1.869
Eastern Europe,2009,1.375
Eastern Europe,2009,0.866
Eastern Europe,2009,0.642
Eastern Europe,2009,0.638
Eastern Europe,2009,0.539
Eastern Europe,2009,0.453
Eastern Europe,2009,0.576
Eastern Europe,2009,0.86
Eastern Europe,2009,0.88
Eastern Europe,2009,1.055
Northern Europe,2009,2.461
Northern Europe,2009,2.643
Northern Europe,2009,1.93
Northern Europe,2009,0.923
Northern Europe,2009,0.868
Northern Europe,2009,0.979
Northern Europe,2009,0.914
Northern Europe,2009,0.731
Northern Europe,2009,0.864
Northern Europe,2009,1.259
Northern Europe,2009,1.449
Northern Europe,2009,2.186
Southern Europe,2009,0.843
Southern Europe,2009,1.294
Southern Europe,2009,1.0
Southern Europe,2009,0.861
Southern Europe,2009,0.719
Southern Europe,2009,0.695
Southern Europe,2009,0.453
Southern Europe,2009,0.729
Southern Europe,2009,0.889
Southern Europe,2009,0.94
Southern Europe,2009,0.862
Southern Europe,2009,0.883
Western Europe,2009,2.053
Western Europe,2009,2.145
Western Europe,2009,1.577
Western Europe,2009,1.194
Western Europe,2009,0.873
Western Europe,2009,1.019
Western Europe,2009,1.099
Western Europe,2009,0.908
Western Europe,2009,1.174
Western Europe,2009,1.45
Western Europe,2009,1.098
Western Europe,2009,1.828
Australia and New Zealand,2009,0.654
Australia and New Zealand,2009,0.511
Australia and New Zealand,2009,0.514
Australia and New Zealand,2009,0.467
Australia and New Zealand,2009,0.691
Australia and New Zealand,2009,0.601
Australia and New Zealand,2009,0.76
Australia and New Zealand,2009,0.608
Australia and New Zealand,2009,0.752
Australia and New Zealand,2009,0.833
Australia and New Zealand,2009,0.631
Australia and New Zealand,2009,0.708
Antarctica,2010,1.24
Antarctica,2010,1.084
Antarctica,2010,1.156
Antarctica,2010,1.868
Antarctica,2010,1.704
Antarctica,2010,1.929
Antarctica,2010,1.801
Antarctica,2010,2.216
Antarctica,2010,2.058
Antarctica,2010,1.344
Antarctica,2010,1.124
Antarctica,2010,1.161
South Africa,2010,0.637
South Africa,2010,0.583
South Africa,2010,0.625
South Africa,2010,0.64
South Africa,2010,0.483
South Africa,2010,0.788
South Africa,2010,0.656
South Africa,2010,0.65
South Africa,2010,0.742
South Africa,2010,0.762
South Africa,2010,0.657
South Africa,2010,0.701
Africa,2010,0.488
Africa,2010,0.483
Africa,2010,0.484
Africa,2010,0.316
Africa,2010,0.341
Africa,2010,0.292
Africa,2010,0.313
Africa,2010,0.303
Africa,2010,0.304
Africa,2010,0.304
Africa,2010,0.314
Africa,2010,0.353
Eastern Africa,2010,0.345
Eastern Africa,2010,0.338
Eastern Africa,2010,0.363
Eastern Africa,2010,0.399
Eastern Africa,2010,0.451
Eastern Africa,2010,0.369
Eastern Africa,2010,0.353
Eastern Africa,2010,0.349
Eastern Africa,2010,0.346
Eastern Africa,2010,0.371
Eastern Africa,2010,0.304
Eastern Africa,2010,0.378
Middle Africa,2010,0.418
Middle Africa,2010,0.506
Middle Africa,2010,0.355
Middle Africa,2010,0.317
Middle Africa,2010,0.291
Middle Africa,2010,0.26
Middle Africa,2010,0.327
Middle Africa,2010,0.295
Middle Africa,2010,0.33
Middle Africa,2010,0.27
Middle Africa,2010,0.301
Middle Africa,2010,0.401
Northern Africa,2010,0.767
Northern Africa,2010,0.804
Northern Africa,2010,0.79
Northern Africa,2010,0.395
Northern Africa,2010,0.506
Northern Africa,2010,0.308
Northern Africa,2010,0.419
Northern Africa,2010,0.312
Northern Africa,2010,0.368
Northern Africa,2010,0.45
Northern Africa,2010,0.624
Northern Africa,2010,0.642
Southern Africa,2010,0.706
Southern Africa,2010,0.624
Southern Africa,2010,0.753
Southern Africa,2010,0.617
Southern Africa,2010,0.409
Southern Africa,2010,0.852
Southern Africa,2010,0.572
Southern Africa,2010,0.61
Southern Africa,2010,0.621
Southern Africa,2010,0.685
Southern Africa,2010,0.585
Southern Africa,2010,0.58
Western Africa,2010,0.915
Western Africa,2010,0.781
Western Africa,2010,0.701
Western Africa,2010,0.498
Western Africa,2010,0.425
Western Africa,2010,0.44
Western Africa,2010,0.446
Western Africa,2010,0.51
Western Africa,2010,0.478
Western Africa,2010,0.424
Western Africa,2010,0.437
Western Africa,2010,0.57
Northern America,2010,0.948
Northern America,2010,1.621
Northern America,2010,1.087
Northern America,2010,0.825
Northern America,2010,0.519
Northern America,2010,0.429
Northern America,2010,0.366
Northern America,2010,0.38
Northern America,2010,0.602
Northern America,2010,0.936
Northern America,2010,0.627
Northern America,2010,1.326
Central America,2010,0.595
Central America,2010,0.52
Central America,2010,0.643
Central America,2010,0.461
Central America,2010,0.325
Central America,2010,0.403
Central America,2010,0.488
Central America,2010,0.385
Central America,2010,0.403
Central America,2010,0.469
Central America,2010,0.566
Central America,2010,0.513
South America,2010,0.263
South America,2010,0.326
South America,2010,0.414
South America,2010,0.418
South America,2010,0.479
South America,2010,0.564
South America,2010,0.495
South America,2010,0.39
South America,2010,0.334
South America,2010,0.335
South America,2010,0.315
South America,2010,0.272
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Central Asia,2010,
Eastern Asia,2010,1.045
Eastern Asia,2010,1.725
Eastern Asia,2010,1.077
Eastern Asia,2010,0.683
Eastern Asia,2010,0.467
Eastern Asia,2010,0.366
Eastern Asia,2010,0.303
Eastern Asia,2010,0.42
Eastern Asia,2010,0.482
Eastern Asia,2010,0.524
Eastern Asia,2010,1.088
Eastern Asia,2010,1.24
Southern Asia,2010,0.962
Southern Asia,2010,1.265
Southern Asia,2010,0.867
Southern Asia,2010,0.796
Southern Asia,2010,0.556
Southern Asia,2010,0.323
Southern Asia,2010,0.247
Southern Asia,2010,0.244
Southern Asia,2010,0.243
Southern Asia,2010,0.524
Southern Asia,2010,0.642
Southern Asia,2010,0.705
South-Eastern Asia,2010,0.567
South-Eastern Asia,2010,0.456
South-Eastern Asia,2010,0.381
South-Eastern Asia,2010,0.349
South-Eastern Asia,2010,0.25
South-Eastern Asia,2010,0.22
South-Eastern Asia,2010,0.2
South-Eastern Asia,2010,0.162
South-Eastern Asia,2010,0.143
South-Eastern Asia,2010,0.178
South-Eastern Asia,2010,0.368
South-Eastern Asia,2010,0.465
Western Asia,2010,1.179
Western Asia,2010,1.261
Western Asia,2010,0.935
Western Asia,2010,0.759
Western Asia,2010,0.572
Western Asia,2010,0.539
Western Asia,2010,0.474
Western Asia,2010,0.568
Western Asia,2010,0.585
Western Asia,2010,0.653
Western Asia,2010,0.934
Western Asia,2010,0.997
Eastern Europe,2010,1.94
Eastern Europe,2010,1.869
Eastern Europe,2010,1.375
Eastern Europe,2010,0.866
Eastern Europe,2010,0.642
Eastern Europe,2010,0.638
Eastern Europe,2010,0.539
Eastern Europe,2010,0.453
Eastern Europe,2010,0.576
Eastern Europe,2010,0.86
Eastern Europe,2010,0.88
Eastern Europe,2010,1.055
Northern Europe,2010,2.461
Northern Europe,2010,2.643
Northern Europe,2010,1.93
Northern Europe,2010,0.923
Northern Europe,2010,0.868
Northern Europe,2010,0.979
Northern Europe,2010,0.914
Northern Europe,2010,0.731
Northern Europe,2010,0.864
Northern Europe,2010,1.259
Northern Europe,2010,1.449
Northern Europe,2010,2.186
Southern Europe,2010,0.843
Southern Europe,2010,1.294
Southern Europe,2010,1.0
Southern Europe,2010,0.861
Southern Europe,2010,0.719
Southern Europe,2010,0.695
Southern Europe,2010,0.453
Southern Europe,2010,0.729
Southern Europe,2010,0.889
Southern Europe,2010,0.94
Southern Europe,2010,0.862
Southern Europe,2010,0.883
Western Europe,2010,2.053
Western Europe,2010,2.145
Western Europe,2010,1.577
Western Europe,2010,1.194
Western Europe,2010,0.873
Western Europe,2010,1.019
Western Europe,2010,1.099
Western Europe,2010,0.908
Western Europe,2010,1.174
Western Europe,2010,1.45
Western Europe,2010,1.098
Western Europe,2010,1.828
Australia and New Zealand,2010,0.654
Australia and New Zealand,2010,0.511
Australia and New Zealand,2010,0.514
Australia and New Zealand,2010,0.467
Australia and New Zealand,2010,0.691
Australia and New Zealand,2010,0.601
Australia and New Zealand,2010,0.76
Australia and New Zealand,2010,0.608
Australia and New Zealand,2010,0.752
Australia and New Zealand,2010,0.833
Australia and New Zealand,2010,0.631
Australia and New Zealand,2010,0.708
Antarctica,2011,1.24
Antarctica,2011,1.084
Antarctica,2011,1.156
Antarctica,2011,1.868
Antarctica,2011,1.704
Antarctica,2011,1.929
Antarctica,2011,1.801
Antarctica,2011,2.216
Antarctica,2011,2.058
Antarctica,2011,1.344
Antarctica,2011,1.124
Antarctica,2011,1.161
South Africa,2011,0.637
South Africa,2011,0.583
South Africa,2011,0.625
South Africa,2011,0.64
South Africa,2011,0.483
South Africa,2011,0.788
South Africa,2011,0.656
South Africa,2011,0.65
South Africa,2011,0.742
South Africa,2011,0.762
South Africa,2011,0.657
South Africa,2011,0.701
Africa,2011,0.488
Africa,2011,0.483
Africa,2011,0.484
Africa,2011,0.316
Africa,2011,0.341
Africa,2011,0.292
Africa,2011,0.313
Africa,2011,0.303
Africa,2011,0.304
Africa,2011,0.304
Africa,2011,0.314
Africa,2011,0.353
Eastern Africa,2011,0.345
Eastern Africa,2011,0.338
Eastern Africa,2011,0.363
Eastern Africa,2011,0.399
Eastern Africa,2011,0.451
Eastern Africa,2011,0.369
Eastern Africa,2011,0.353
Eastern Africa,2011,0.349
Eastern Africa,2011,0.346
Eastern Africa,2011,0.371
Eastern Africa,2011,0.304
Eastern Africa,2011,0.378
Middle Africa,2011,0.418
Middle Africa,2011,0.506
Middle Africa,2011,0.355
Middle Africa,2011,0.317
Middle Africa,2011,0.291
Middle Africa,2011,0.26
Middle Africa,2011,0.327
Middle Africa,2011,0.295
Middle Africa,2011,0.33
Middle Africa,2011,0.27
Middle Africa,2011,0.301
Middle Africa,2011,0.401
Northern Africa,2011,0.767
Northern Africa,2011,0.804
Northern Africa,2011,0.79
Northern Africa,2011,0.395
Northern Africa,2011,0.506
Northern Africa,2011,0.308
Northern Africa,2011,0.419
Northern Africa,2011,0.312
Northern Africa,2011,0.368
Northern Africa,2011,0.45
Northern Africa,2011,0.624
Northern Africa,2011,0.642
Southern Africa,2011,0.706
Southern Africa,2011,0.624
Southern Africa,2011,0.753
Southern Africa,2011,0.617
Southern Africa,2011,0.409
Southern Africa,2011,0.852
Southern Africa,2011,0.572
Southern Africa,2011,0.61
Southern Africa,2011,0.621
Southern Africa,2011,0.685
Southern Africa,2011,0.585
Southern Africa,2011,0.58
Western Africa,2011,0.915
Western Africa,2011,0.781
Western Africa,2011,0.701
Western Africa,2011,0.498
Western Africa,2011,0.425
Western Africa,2011,0.44
Western Africa,2011,0.446
Western Africa,2011,0.51
Western Africa,2011,0.478
Western Africa,2011,0.424
Western Africa,2011,0.437
Western Africa,2011,0.57
Northern America,2011,0.948
Northern America,2011,1.621
Northern America,2011,1.087
Northern America,2011,0.825
Northern America,2011,0.519
Northern America,2011,0.429
Northern America,2011,0.366
Northern America,2011,0.38
Northern America,2011,0.602
Northern America,2011,0.936
Northern America,2011,0.627
Northern America,2011,1.326
Central America,2011,0.595
Central America,2011,0.52
Central America,2011,0.643
Central America,2011,0.461
Central America,2011,0.325
Central America,2011,0.403
Central America,2011,0.488
Central America,2011,0.385
Central America,2011,0.403
Central America,2011,0.469
Central America,2011,0.566
Central America,2011,0.513
South America,2011,0.263
South America,2011,0.326
South America,2011,0.414
South America,2011,0.418
South America,2011,0.479
South America,2011,0.564
South America,2011,0.495
South America,2011,0.39
South America,2011,0.334
South America,2011,0.335
South America,2011,0.315
South America,2011,0.272
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Central Asia,2011,
Eastern Asia,2011,1.045
Eastern Asia,2011,1.725
Eastern Asia,2011,1.077
Eastern Asia,2011,0.683
Eastern Asia,2011,0.467
Eastern Asia,2011,0.366
Eastern Asia,2011,0.303
Eastern Asia,2011,0.42
Eastern Asia,2011,0.482
Eastern Asia,2011,0.524
Eastern Asia,2011,1.088
Eastern Asia,2011,1.24
Southern Asia,2011,0.962
Southern Asia,2011,1.265
Southern Asia,2011,0.867
Southern Asia,2011,0.796
Southern Asia,2011,0.556
Southern Asia,2011,0.323
Southern Asia,2011,0.247
Southern Asia,2011,0.244
Southern Asia,2011,0.243
Southern Asia,2011,0.524
Southern Asia,2011,0.642
Southern Asia,2011,0.705
South-Eastern Asia,2011,0.567
South-Eastern Asia,2011,0.456
South-Eastern Asia,2011,0.381
South-Eastern Asia,2011,0.349
South-Eastern Asia,2011,0.25
South-Eastern Asia,2011,0.22
South-Eastern Asia,2011,0.2
South-Eastern Asia,2011,0.162
South-Eastern Asia,2011,0.143
South-Eastern Asia,2011,0.178
South-Eastern Asia,2011,0.368
South-Eastern Asia,2011,0.465
Western Asia,2011,1.179
Western Asia,2011,1.261
Western Asia,2011,0.935
Western Asia,2011,0.759
Western Asia,2011,0.572
Western Asia,2011,0.539
Western Asia,2011,0.474
Western Asia,2011,0.568
Western Asia,2011,0.585
Western Asia,2011,0.653
Western Asia,2011,0.934
Western Asia,2011,0.997
Eastern Europe,2011,1.94
Eastern Europe,2011,1.869
Eastern Europe,2011,1.375
Eastern Europe,2011,0.866
Eastern Europe,2011,0.642
Eastern Europe,2011,0.638
Eastern Europe,2011,0.539
Eastern Europe,2011,0.453
Eastern Europe,2011,0.576
Eastern Europe,2011,0.86
Eastern Europe,2011,0.88
Eastern Europe,2011,1.055
Northern Europe,2011,2.461
Northern Europe,2011,2.643
Northern Europe,2011,1.93
Northern Europe,2011,0.923
Northern Europe,2011,0.868
Northern Europe,2011,0.979
Northern Europe,2011,0.914
Northern Europe,2011,0.731
Northern Europe,2011,0.864
Northern Europe,2011,1.259
Northern Europe,2011,1.449
Northern Europe,2011,2.186
Southern Europe,2011,0.843
Southern Europe,2011,1.294
Southern Europe,2011,1.0
Southern Europe,2011,0.861
Southern Europe,2011,0.719
Southern Europe,2011,0.695
